Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003
"06037601700","Census Tract 6017, Los Angeles County, California","ACSSF","ca","140","00","0006293",,,,,"06","037",,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601700","Census Tract 6017",,,,1079,247,419
"06037601801","Census Tract 6018.01, Los Angeles County, California","ACSSF","ca","140","00","0006294",,,,,"06","037",,,"601801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601801","Census Tract 6018.01",,,,590,126,216
"06037601802","Census Tract 6018.02, Los Angeles County, California","ACSSF","ca","140","00","0006295",,,,,"06","037",,,"601802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601802","Census Tract 6018.02",,,,661,138,131
"06037601900","Census Tract 6019, Los Angeles County, California","ACSSF","ca","140","00","0006296",,,,,"06","037",,,"601900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601900","Census Tract 6019",,,,1056,324,178
"06037602002","Census Tract 6020.02, Los Angeles County, California","ACSSF","ca","140","00","0006297",,,,,"06","037",,,"602002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602002","Census Tract 6020.02",,,,576,119,183
"06037602003","Census Tract 6020.03, Los Angeles County, California","ACSSF","ca","140","00","0006298",,,,,"06","037",,,"602003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602003","Census Tract 6020.03",,,,794,276,281
"06037602103","Census Tract 6021.03, Los Angeles County, California","ACSSF","ca","140","00","0006299",,,,,"06","037",,,"602103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602103","Census Tract 6021.03",,,,1401,369,525
"06037602104","Census Tract 6021.04, Los Angeles County, California","ACSSF","ca","140","00","0006300",,,,,"06","037",,,"602104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602104","Census Tract 6021.04",,,,1409,344,502
"06037602105","Census Tract 6021.05, Los Angeles County, California","ACSSF","ca","140","00","0006301",,,,,"06","037",,,"602105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602105","Census Tract 6021.05",,,,1151,248,462
"06037602106","Census Tract 6021.06, Los Angeles County, California","ACSSF","ca","140","00","0006302",,,,,"06","037",,,"602106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602106","Census Tract 6021.06",,,,1906,421,512
"06037602201","Census Tract 6022.01, Los Angeles County, California","ACSSF","ca","140","00","0006303",,,,,"06","037",,,"602201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602201","Census Tract 6022.01",,,,727,177,73
"06037602202","Census Tract 6022.02, Los Angeles County, California","ACSSF","ca","140","00","0006304",,,,,"06","037",,,"602202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602202","Census Tract 6022.02",,,,558,156,104
"06037602301","Census Tract 6023.01, Los Angeles County, California","ACSSF","ca","140","00","0006305",,,,,"06","037",,,"602301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602301","Census Tract 6023.01",,,,537,139,108
"06037602302","Census Tract 6023.02, Los Angeles County, California","ACSSF","ca","140","00","0006306",,,,,"06","037",,,"602302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602302","Census Tract 6023.02",,,,324,63,57
"06037602402","Census Tract 6024.02, Los Angeles County, California","ACSSF","ca","140","00","0006307",,,,,"06","037",,,"602402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602402","Census Tract 6024.02",,,,1065,245,220
"06037602403","Census Tract 6024.03, Los Angeles County, California","ACSSF","ca","140","00","0006308",,,,,"06","037",,,"602403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602403","Census Tract 6024.03",,,,1213,286,358
"06037602404","Census Tract 6024.04, Los Angeles County, California","ACSSF","ca","140","00","0006309",,,,,"06","037",,,"602404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602404","Census Tract 6024.04",,,,1416,502,456
"06037602504","Census Tract 6025.04, Los Angeles County, California","ACSSF","ca","140","00","0006310",,,,,"06","037",,,"602504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602504","Census Tract 6025.04",,,,1661,450,483
"06037602505","Census Tract 6025.05, Los Angeles County, California","ACSSF","ca","140","00","0006311",,,,,"06","037",,,"602505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602505","Census Tract 6025.05",,,,1506,353,435
"06037602506","Census Tract 6025.06, Los Angeles County, California","ACSSF","ca","140","00","0006312",,,,,"06","037",,,"602506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602506","Census Tract 6025.06",,,,1509,361,497
"06037602507","Census Tract 6025.07, Los Angeles County, California","ACSSF","ca","140","00","0006313",,,,,"06","037",,,"602507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602507","Census Tract 6025.07",,,,1703,360,521
"06037602510","Census Tract 6025.10, Los Angeles County, California","ACSSF","ca","140","00","0006314",,,,,"06","037",,,"602510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602510","Census Tract 6025.10",,,,988,199,410
"06037602511","Census Tract 6025.11, Los Angeles County, California","ACSSF","ca","140","00","0006315",,,,,"06","037",,,"602511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602511","Census Tract 6025.11",,,,1419,409,500
"06037602512","Census Tract 6025.12, Los Angeles County, California","ACSSF","ca","140","00","0006316",,,,,"06","037",,,"602512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602512","Census Tract 6025.12",,,,243,121,18
"06037602513","Census Tract 6025.13, Los Angeles County, California","ACSSF","ca","140","00","0006317",,,,,"06","037",,,"602513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602513","Census Tract 6025.13",,,,393,129,119
"06037602601","Census Tract 6026.01, Los Angeles County, California","ACSSF","ca","140","00","0006318",,,,,"06","037",,,"602601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602601","Census Tract 6026.01",,,,622,184,269
"06037602602","Census Tract 6026.02, Los Angeles County, California","ACSSF","ca","140","00","0006319",,,,,"06","037",,,"602602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602602","Census Tract 6026.02",,,,615,142,273
"06037602700","Census Tract 6027, Los Angeles County, California","ACSSF","ca","140","00","0006320",,,,,"06","037",,,"602700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602700","Census Tract 6027",,,,183,29,43
"06037602801","Census Tract 6028.01, Los Angeles County, California","ACSSF","ca","140","00","0006321",,,,,"06","037",,,"602801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602801","Census Tract 6028.01",,,,855,179,346
"06037602802","Census Tract 6028.02, Los Angeles County, California","ACSSF","ca","140","00","0006322",,,,,"06","037",,,"602802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602802","Census Tract 6028.02",,,,168,47,31
"06037602900","Census Tract 6029, Los Angeles County, California","ACSSF","ca","140","00","0006323",,,,,"06","037",,,"602900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037602900","Census Tract 6029",,,,733,103,195
"06037603004","Census Tract 6030.04, Los Angeles County, California","ACSSF","ca","140","00","0006324",,,,,"06","037",,,"603004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603004","Census Tract 6030.04",,,,502,144,102
"06037603005","Census Tract 6030.05, Los Angeles County, California","ACSSF","ca","140","00","0006325",,,,,"06","037",,,"603005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603005","Census Tract 6030.05",,,,1404,442,341
"06037603006","Census Tract 6030.06, Los Angeles County, California","ACSSF","ca","140","00","0006326",,,,,"06","037",,,"603006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603006","Census Tract 6030.06",,,,397,114,49
"06037603007","Census Tract 6030.07, Los Angeles County, California","ACSSF","ca","140","00","0006327",,,,,"06","037",,,"603007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603007","Census Tract 6030.07",,,,709,281,208
"06037603008","Census Tract 6030.08, Los Angeles County, California","ACSSF","ca","140","00","0006328",,,,,"06","037",,,"603008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603008","Census Tract 6030.08",,,,815,69,158
"06037603101","Census Tract 6031.01, Los Angeles County, California","ACSSF","ca","140","00","0006329",,,,,"06","037",,,"603101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603101","Census Tract 6031.01",,,,1029,145,432
"06037603102","Census Tract 6031.02, Los Angeles County, California","ACSSF","ca","140","00","0006330",,,,,"06","037",,,"603102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603102","Census Tract 6031.02",,,,963,253,245
"06037603200","Census Tract 6032, Los Angeles County, California","ACSSF","ca","140","00","0006331",,,,,"06","037",,,"603200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603200","Census Tract 6032",,,,367,136,63
"06037603301","Census Tract 6033.01, Los Angeles County, California","ACSSF","ca","140","00","0006332",,,,,"06","037",,,"603301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603301","Census Tract 6033.01",,,,885,198,238
"06037603302","Census Tract 6033.02, Los Angeles County, California","ACSSF","ca","140","00","0006333",,,,,"06","037",,,"603302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603302","Census Tract 6033.02",,,,668,153,271
"06037603400","Census Tract 6034, Los Angeles County, California","ACSSF","ca","140","00","0006334",,,,,"06","037",,,"603400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603400","Census Tract 6034",,,,516,158,122
"06037603500","Census Tract 6035, Los Angeles County, California","ACSSF","ca","140","00","0006335",,,,,"06","037",,,"603500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603500","Census Tract 6035",,,,167,45,70
"06037603600","Census Tract 6036, Los Angeles County, California","ACSSF","ca","140","00","0006336",,,,,"06","037",,,"603600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603600","Census Tract 6036",,,,373,170,34
"06037603702","Census Tract 6037.02, Los Angeles County, California","ACSSF","ca","140","00","0006337",,,,,"06","037",,,"603702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603702","Census Tract 6037.02",,,,210,37,9
"06037603703","Census Tract 6037.03, Los Angeles County, California","ACSSF","ca","140","00","0006338",,,,,"06","037",,,"603703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603703","Census Tract 6037.03",,,,76,42,4
"06037603705","Census Tract 6037.05, Los Angeles County, California","ACSSF","ca","140","00","0006339",,,,,"06","037",,,"603705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603705","Census Tract 6037.05",,,,593,243,130
"06037603706","Census Tract 6037.06, Los Angeles County, California","ACSSF","ca","140","00","0006340",,,,,"06","037",,,"603706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603706","Census Tract 6037.06",,,,1035,485,225
"06037603801","Census Tract 6038.01, Los Angeles County, California","ACSSF","ca","140","00","0006341",,,,,"06","037",,,"603801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603801","Census Tract 6038.01",,,,975,282,320
"06037603802","Census Tract 6038.02, Los Angeles County, California","ACSSF","ca","140","00","0006342",,,,,"06","037",,,"603802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603802","Census Tract 6038.02",,,,625,194,138
"06037603901","Census Tract 6039.01, Los Angeles County, California","ACSSF","ca","140","00","0006343",,,,,"06","037",,,"603901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603901","Census Tract 6039.01",,,,624,202,112
"06037603902","Census Tract 6039.02, Los Angeles County, California","ACSSF","ca","140","00","0006344",,,,,"06","037",,,"603902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037603902","Census Tract 6039.02",,,,570,116,136
"06037604001","Census Tract 6040.01, Los Angeles County, California","ACSSF","ca","140","00","0006345",,,,,"06","037",,,"604001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604001","Census Tract 6040.01",,,,781,150,195
"06037604002","Census Tract 6040.02, Los Angeles County, California","ACSSF","ca","140","00","0006346",,,,,"06","037",,,"604002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604002","Census Tract 6040.02",,,,1009,264,377
"06037604101","Census Tract 6041.01, Los Angeles County, California","ACSSF","ca","140","00","0006347",,,,,"06","037",,,"604101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604101","Census Tract 6041.01",,,,880,436,196
"06037604102","Census Tract 6041.02, Los Angeles County, California","ACSSF","ca","140","00","0006348",,,,,"06","037",,,"604102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604102","Census Tract 6041.02",,,,485,99,87
"06037604200","Census Tract 6042, Los Angeles County, California","ACSSF","ca","140","00","0006349",,,,,"06","037",,,"604200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037604200","Census Tract 6042",,,,851,404,153
"06037609900","Census Tract 6099, Los Angeles County, California","ACSSF","ca","140","00","0006350",,,,,"06","037",,,"609900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037609900","Census Tract 6099",,,,307,80,59
"06037620001","Census Tract 6200.01, Los Angeles County, California","ACSSF","ca","140","00","0006351",,,,,"06","037",,,"620001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620001","Census Tract 6200.01",,,,845,202,98
"06037620002","Census Tract 6200.02, Los Angeles County, California","ACSSF","ca","140","00","0006352",,,,,"06","037",,,"620002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620002","Census Tract 6200.02",,,,965,259,187
"06037620101","Census Tract 6201.01, Los Angeles County, California","ACSSF","ca","140","00","0006353",,,,,"06","037",,,"620101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620101","Census Tract 6201.01",,,,1025,283,94
"06037620102","Census Tract 6201.02, Los Angeles County, California","ACSSF","ca","140","00","0006354",,,,,"06","037",,,"620102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620102","Census Tract 6201.02",,,,1266,168,172
"06037620201","Census Tract 6202.01, Los Angeles County, California","ACSSF","ca","140","00","0006355",,,,,"06","037",,,"620201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620201","Census Tract 6202.01",,,,638,168,72
"06037620301","Census Tract 6203.01, Los Angeles County, California","ACSSF","ca","140","00","0006356",,,,,"06","037",,,"620301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620301","Census Tract 6203.01",,,,226,41,49
"06037620303","Census Tract 6203.03, Los Angeles County, California","ACSSF","ca","140","00","0006357",,,,,"06","037",,,"620303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620303","Census Tract 6203.03",,,,582,51,131
"06037620305","Census Tract 6203.05, Los Angeles County, California","ACSSF","ca","140","00","0006358",,,,,"06","037",,,"620305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620305","Census Tract 6203.05",,,,1079,158,146
"06037620400","Census Tract 6204, Los Angeles County, California","ACSSF","ca","140","00","0006359",,,,,"06","037",,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620400","Census Tract 6204",,,,469,62,65
"06037620501","Census Tract 6205.01, Los Angeles County, California","ACSSF","ca","140","00","0006360",,,,,"06","037",,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620501","Census Tract 6205.01",,,,895,302,212
"06037620521","Census Tract 6205.21, Los Angeles County, California","ACSSF","ca","140","00","0006361",,,,,"06","037",,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620521","Census Tract 6205.21",,,,993,131,250
"06037620522","Census Tract 6205.22, Los Angeles County, California","ACSSF","ca","140","00","0006362",,,,,"06","037",,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620522","Census Tract 6205.22",,,,849,165,213
"06037620601","Census Tract 6206.01, Los Angeles County, California","ACSSF","ca","140","00","0006363",,,,,"06","037",,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620601","Census Tract 6206.01",,,,1237,454,143
"06037620602","Census Tract 6206.02, Los Angeles County, California","ACSSF","ca","140","00","0006364",,,,,"06","037",,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620602","Census Tract 6206.02",,,,398,85,41
"06037620701","Census Tract 6207.01, Los Angeles County, California","ACSSF","ca","140","00","0006365",,,,,"06","037",,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620701","Census Tract 6207.01",,,,1280,311,280
"06037620703","Census Tract 6207.03, Los Angeles County, California","ACSSF","ca","140","00","0006366",,,,,"06","037",,,"620703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620703","Census Tract 6207.03",,,,244,29,61
"06037620704","Census Tract 6207.04, Los Angeles County, California","ACSSF","ca","140","00","0006367",,,,,"06","037",,,"620704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620704","Census Tract 6207.04",,,,343,30,37
"06037620801","Census Tract 6208.01, Los Angeles County, California","ACSSF","ca","140","00","0006368",,,,,"06","037",,,"620801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620801","Census Tract 6208.01",,,,184,0,57
"06037620802","Census Tract 6208.02, Los Angeles County, California","ACSSF","ca","140","00","0006369",,,,,"06","037",,,"620802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620802","Census Tract 6208.02",,,,568,36,117
"06037620901","Census Tract 6209.01, Los Angeles County, California","ACSSF","ca","140","00","0006370",,,,,"06","037",,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620901","Census Tract 6209.01",,,,176,36,48
"06037620904","Census Tract 6209.04, Los Angeles County, California","ACSSF","ca","140","00","0006371",,,,,"06","037",,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037620904","Census Tract 6209.04",,,,404,67,37
"06037621001","Census Tract 6210.01, Los Angeles County, California","ACSSF","ca","140","00","0006372",,,,,"06","037",,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621001","Census Tract 6210.01",,,,921,226,194
"06037621005","Census Tract 6210.05, Los Angeles County, California","ACSSF","ca","140","00","0006373",,,,,"06","037",,,"621005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621005","Census Tract 6210.05",,,,1130,99,285
"06037621102","Census Tract 6211.02, Los Angeles County, California","ACSSF","ca","140","00","0006374",,,,,"06","037",,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621102","Census Tract 6211.02",,,,405,74,6
"06037621104","Census Tract 6211.04, Los Angeles County, California","ACSSF","ca","140","00","0006375",,,,,"06","037",,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621104","Census Tract 6211.04",,,,1935,371,284
"06037621201","Census Tract 6212.01, Los Angeles County, California","ACSSF","ca","140","00","0006376",,,,,"06","037",,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621201","Census Tract 6212.01",,,,1321,423,149
"06037621204","Census Tract 6212.04, Los Angeles County, California","ACSSF","ca","140","00","0006377",,,,,"06","037",,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621204","Census Tract 6212.04",,,,1231,349,216
"06037621301","Census Tract 6213.01, Los Angeles County, California","ACSSF","ca","140","00","0006378",,,,,"06","037",,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621301","Census Tract 6213.01",,,,1025,247,338
"06037621324","Census Tract 6213.24, Los Angeles County, California","ACSSF","ca","140","00","0006379",,,,,"06","037",,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621324","Census Tract 6213.24",,,,1305,433,233
"06037621326","Census Tract 6213.26, Los Angeles County, California","ACSSF","ca","140","00","0006380",,,,,"06","037",,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621326","Census Tract 6213.26",,,,1387,448,206
"06037621400","Census Tract 6214, Los Angeles County, California","ACSSF","ca","140","00","0006381",,,,,"06","037",,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037621400","Census Tract 6214",,,,1031,170,249
"06037650001","Census Tract 6500.01, Los Angeles County, California","ACSSF","ca","140","00","0006382",,,,,"06","037",,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650001","Census Tract 6500.01",,,,734,278,218
"06037650003","Census Tract 6500.03, Los Angeles County, California","ACSSF","ca","140","00","0006383",,,,,"06","037",,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650003","Census Tract 6500.03",,,,752,189,124
"06037650004","Census Tract 6500.04, Los Angeles County, California","ACSSF","ca","140","00","0006384",,,,,"06","037",,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650004","Census Tract 6500.04",,,,822,210,210
"06037650101","Census Tract 6501.01, Los Angeles County, California","ACSSF","ca","140","00","0006385",,,,,"06","037",,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650101","Census Tract 6501.01",,,,578,120,348
"06037650102","Census Tract 6501.02, Los Angeles County, California","ACSSF","ca","140","00","0006386",,,,,"06","037",,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650102","Census Tract 6501.02",,,,209,72,48
"06037650200","Census Tract 6502, Los Angeles County, California","ACSSF","ca","140","00","0006387",,,,,"06","037",,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650200","Census Tract 6502",,,,417,159,71
"06037650300","Census Tract 6503, Los Angeles County, California","ACSSF","ca","140","00","0006388",,,,,"06","037",,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650300","Census Tract 6503",,,,1367,345,245
"06037650401","Census Tract 6504.01, Los Angeles County, California","ACSSF","ca","140","00","0006389",,,,,"06","037",,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650401","Census Tract 6504.01",,,,233,31,38
"06037650501","Census Tract 6505.01, Los Angeles County, California","ACSSF","ca","140","00","0006390",,,,,"06","037",,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650501","Census Tract 6505.01",,,,147,0,64
"06037650502","Census Tract 6505.02, Los Angeles County, California","ACSSF","ca","140","00","0006391",,,,,"06","037",,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650502","Census Tract 6505.02",,,,384,67,66
"06037650603","Census Tract 6506.03, Los Angeles County, California","ACSSF","ca","140","00","0006392",,,,,"06","037",,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650603","Census Tract 6506.03",,,,502,94,134
"06037650604","Census Tract 6506.04, Los Angeles County, California","ACSSF","ca","140","00","0006393",,,,,"06","037",,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650604","Census Tract 6506.04",,,,2464,476,397
"06037650605","Census Tract 6506.05, Los Angeles County, California","ACSSF","ca","140","00","0006394",,,,,"06","037",,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650605","Census Tract 6506.05",,,,718,229,67
"06037650606","Census Tract 6506.06, Los Angeles County, California","ACSSF","ca","140","00","0006395",,,,,"06","037",,,"650606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650606","Census Tract 6506.06",,,,1602,399,396
"06037650607","Census Tract 6506.07, Los Angeles County, California","ACSSF","ca","140","00","0006396",,,,,"06","037",,,"650607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650607","Census Tract 6506.07",,,,728,211,131
"06037650701","Census Tract 6507.01, Los Angeles County, California","ACSSF","ca","140","00","0006397",,,,,"06","037",,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650701","Census Tract 6507.01",,,,154,59,39
"06037650702","Census Tract 6507.02, Los Angeles County, California","ACSSF","ca","140","00","0006398",,,,,"06","037",,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650702","Census Tract 6507.02",,,,275,98,35
"06037650801","Census Tract 6508.01, Los Angeles County, California","ACSSF","ca","140","00","0006399",,,,,"06","037",,,"650801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650801","Census Tract 6508.01",,,,560,147,151
"06037650802","Census Tract 6508.02, Los Angeles County, California","ACSSF","ca","140","00","0006400",,,,,"06","037",,,"650802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650802","Census Tract 6508.02",,,,496,161,148
"06037650901","Census Tract 6509.01, Los Angeles County, California","ACSSF","ca","140","00","0006401",,,,,"06","037",,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650901","Census Tract 6509.01",,,,1272,319,361
"06037650903","Census Tract 6509.03, Los Angeles County, California","ACSSF","ca","140","00","0006402",,,,,"06","037",,,"650903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037650903","Census Tract 6509.03",,,,1081,521,98
