Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003,Percent_Rent_Burden,Percent_Severe_Burden
06037407202,"Census Tract 4072.02, Los Angeles County, California",ACSSF,ca,140,0,5525,,,,,6,37,,,407202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407202,Census Tract 4072.02,,,,172,44,6,26%,3%
06037407301,"Census Tract 4073.01, Los Angeles County, California",ACSSF,ca,140,0,5526,,,,,6,37,,,407301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407301,Census Tract 4073.01,,,,262,137,13,52%,5%
06037407302,"Census Tract 4073.02, Los Angeles County, California",ACSSF,ca,140,0,5527,,,,,6,37,,,407302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407302,Census Tract 4073.02,,,,175,91,35,52%,20%
06037407400,"Census Tract 4074, Los Angeles County, California",ACSSF,ca,140,0,5528,,,,,6,37,,,407400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407400,Census Tract 4074,,,,137,10,82,7%,60%
06037407501,"Census Tract 4075.01, Los Angeles County, California",ACSSF,ca,140,0,5529,,,,,6,37,,,407501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407501,Census Tract 4075.01,,,,442,59,163,13%,37%
06037407502,"Census Tract 4075.02, Los Angeles County, California",ACSSF,ca,140,0,5530,,,,,6,37,,,407502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407502,Census Tract 4075.02,,,,269,54,53,20%,20%
06037407601,"Census Tract 4076.01, Los Angeles County, California",ACSSF,ca,140,0,5531,,,,,6,37,,,407601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407601,Census Tract 4076.01,,,,696,215,128,31%,18%
06037407602,"Census Tract 4076.02, Los Angeles County, California",ACSSF,ca,140,0,5532,,,,,6,37,,,407602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407602,Census Tract 4076.02,,,,275,96,44,35%,16%
06037407701,"Census Tract 4077.01, Los Angeles County, California",ACSSF,ca,140,0,5533,,,,,6,37,,,407701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407701,Census Tract 4077.01,,,,665,166,175,25%,26%
06037407702,"Census Tract 4077.02, Los Angeles County, California",ACSSF,ca,140,0,5534,,,,,6,37,,,407702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407702,Census Tract 4077.02,,,,427,90,66,21%,15%
06037407801,"Census Tract 4078.01, Los Angeles County, California",ACSSF,ca,140,0,5535,,,,,6,37,,,407801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407801,Census Tract 4078.01,,,,246,7,52,3%,21%
06037407802,"Census Tract 4078.02, Los Angeles County, California",ACSSF,ca,140,0,5536,,,,,6,37,,,407802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407802,Census Tract 4078.02,,,,168,9,46,5%,27%
06037407901,"Census Tract 4079.01, Los Angeles County, California",ACSSF,ca,140,0,5537,,,,,6,37,,,407901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407901,Census Tract 4079.01,,,,212,41,64,19%,30%
06037407902,"Census Tract 4079.02, Los Angeles County, California",ACSSF,ca,140,0,5538,,,,,6,37,,,407902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407902,Census Tract 4079.02,,,,114,0,45,0%,39%
06037408003,"Census Tract 4080.03, Los Angeles County, California",ACSSF,ca,140,0,5539,,,,,6,37,,,408003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408003,Census Tract 4080.03,,,,253,20,52,8%,21%
06037408004,"Census Tract 4080.04, Los Angeles County, California",ACSSF,ca,140,0,5540,,,,,6,37,,,408004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408004,Census Tract 4080.04,,,,406,86,55,21%,14%
06037408005,"Census Tract 4080.05, Los Angeles County, California",ACSSF,ca,140,0,5541,,,,,6,37,,,408005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408005,Census Tract 4080.05,,,,468,43,111,9%,24%
06037408006,"Census Tract 4080.06, Los Angeles County, California",ACSSF,ca,140,0,5542,,,,,6,37,,,408006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408006,Census Tract 4080.06,,,,530,102,175,19%,33%
06037408133,"Census Tract 4081.33, Los Angeles County, California",ACSSF,ca,140,0,5543,,,,,6,37,,,408133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408133,Census Tract 4081.33,,,,885,205,274,23%,31%
06037408134,"Census Tract 4081.34, Los Angeles County, California",ACSSF,ca,140,0,5544,,,,,6,37,,,408134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408134,Census Tract 4081.34,,,,186,6,34,3%,18%
06037408135,"Census Tract 4081.35, Los Angeles County, California",ACSSF,ca,140,0,5545,,,,,6,37,,,408135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408135,Census Tract 4081.35,,,,599,50,107,8%,18%
06037408136,"Census Tract 4081.36, Los Angeles County, California",ACSSF,ca,140,0,5546,,,,,6,37,,,408136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408136,Census Tract 4081.36,,,,202,75,0,37%,0%
06037408137,"Census Tract 4081.37, Los Angeles County, California",ACSSF,ca,140,0,5547,,,,,6,37,,,408137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408137,Census Tract 4081.37,,,,854,89,205,10%,24%
06037408138,"Census Tract 4081.38, Los Angeles County, California",ACSSF,ca,140,0,5548,,,,,6,37,,,408138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408138,Census Tract 4081.38,,,,337,46,84,14%,25%
06037408139,"Census Tract 4081.39, Los Angeles County, California",ACSSF,ca,140,0,5549,,,,,6,37,,,408139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408139,Census Tract 4081.39,,,,192,37,52,19%,27%
06037408140,"Census Tract 4081.40, Los Angeles County, California",ACSSF,ca,140,0,5550,,,,,6,37,,,408140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408140,Census Tract 4081.40,,,,251,33,68,13%,27%
06037408141,"Census Tract 4081.41, Los Angeles County, California",ACSSF,ca,140,0,5551,,,,,6,37,,,408141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408141,Census Tract 4081.41,,,,270,96,28,36%,10%
06037408212,"Census Tract 4082.12, Los Angeles County, California",ACSSF,ca,140,0,5552,,,,,6,37,,,408212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408212,Census Tract 4082.12,,,,282,19,72,7%,26%
06037408213,"Census Tract 4082.13, Los Angeles County, California",ACSSF,ca,140,0,5553,,,,,6,37,,,408213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408213,Census Tract 4082.13,,,,825,236,179,29%,22%
06037408301,"Census Tract 4083.01, Los Angeles County, California",ACSSF,ca,140,0,5554,,,,,6,37,,,408301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408301,Census Tract 4083.01,,,,496,66,175,13%,35%
06037408302,"Census Tract 4083.02, Los Angeles County, California",ACSSF,ca,140,0,5555,,,,,6,37,,,408302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408302,Census Tract 4083.02,,,,248,67,68,27%,27%
06037408303,"Census Tract 4083.03, Los Angeles County, California",ACSSF,ca,140,0,5556,,,,,6,37,,,408303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408303,Census Tract 4083.03,,,,161,10,9,6%,6%
06037408401,"Census Tract 4084.01, Los Angeles County, California",ACSSF,ca,140,0,5557,,,,,6,37,,,408401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408401,Census Tract 4084.01,,,,418,108,121,26%,29%
06037408402,"Census Tract 4084.02, Los Angeles County, California",ACSSF,ca,140,0,5558,,,,,6,37,,,408402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408402,Census Tract 4084.02,,,,209,6,71,3%,34%
06037408503,"Census Tract 4085.03, Los Angeles County, California",ACSSF,ca,140,0,5559,,,,,6,37,,,408503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408503,Census Tract 4085.03,,,,191,64,38,34%,20%
06037408504,"Census Tract 4085.04, Los Angeles County, California",ACSSF,ca,140,0,5560,,,,,6,37,,,408504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408504,Census Tract 4085.04,,,,614,158,164,26%,27%
06037408505,"Census Tract 4085.05, Los Angeles County, California",ACSSF,ca,140,0,5561,,,,,6,37,,,408505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408505,Census Tract 4085.05,,,,161,24,36,15%,22%
06037408623,"Census Tract 4086.23, Los Angeles County, California",ACSSF,ca,140,0,5562,,,,,6,37,,,408623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408623,Census Tract 4086.23,,,,304,93,55,31%,18%
06037408624,"Census Tract 4086.24, Los Angeles County, California",ACSSF,ca,140,0,5563,,,,,6,37,,,408624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408624,Census Tract 4086.24,,,,98,35,0,36%,0%
06037408625,"Census Tract 4086.25, Los Angeles County, California",ACSSF,ca,140,0,5564,,,,,6,37,,,408625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408625,Census Tract 4086.25,,,,232,35,71,15%,31%
06037408626,"Census Tract 4086.26, Los Angeles County, California",ACSSF,ca,140,0,5565,,,,,6,37,,,408626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408626,Census Tract 4086.26,,,,385,81,140,21%,36%
06037408627,"Census Tract 4086.27, Los Angeles County, California",ACSSF,ca,140,0,5566,,,,,6,37,,,408627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408627,Census Tract 4086.27,,,,99,51,20,52%,20%
06037408628,"Census Tract 4086.28, Los Angeles County, California",ACSSF,ca,140,0,5567,,,,,6,37,,,408628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408628,Census Tract 4086.28,,,,585,54,265,9%,45%
06037408629,"Census Tract 4086.29, Los Angeles County, California",ACSSF,ca,140,0,5568,,,,,6,37,,,408629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408629,Census Tract 4086.29,,,,115,26,20,23%,17%
06037408631,"Census Tract 4086.31, Los Angeles County, California",ACSSF,ca,140,0,5569,,,,,6,37,,,408631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408631,Census Tract 4086.31,,,,403,87,70,22%,17%
06037408703,"Census Tract 4087.03, Los Angeles County, California",ACSSF,ca,140,0,5570,,,,,6,37,,,408703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408703,Census Tract 4087.03,,,,111,0,35,0%,32%
06037408705,"Census Tract 4087.05, Los Angeles County, California",ACSSF,ca,140,0,5571,,,,,6,37,,,408705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408705,Census Tract 4087.05,,,,447,111,57,25%,13%
06037408707,"Census Tract 4087.07, Los Angeles County, California",ACSSF,ca,140,0,5572,,,,,6,37,,,408707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408707,Census Tract 4087.07,,,,196,10,50,5%,26%
06037408722,"Census Tract 4087.22, Los Angeles County, California",ACSSF,ca,140,0,5573,,,,,6,37,,,408722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408722,Census Tract 4087.22,,,,203,68,58,33%,29%
06037408724,"Census Tract 4087.24, Los Angeles County, California",ACSSF,ca,140,0,5574,,,,,6,37,,,408724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408724,Census Tract 4087.24,,,,1515,382,425,25%,28%
06037408725,"Census Tract 4087.25, Los Angeles County, California",ACSSF,ca,140,0,5575,,,,,6,37,,,408725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408725,Census Tract 4087.25,,,,818,118,320,14%,39%
06037408800,"Census Tract 4088, Los Angeles County, California",ACSSF,ca,140,0,5576,,,,,6,37,,,408800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408800,Census Tract 4088,,,,1474,281,655,19%,44%
06037408900,"Census Tract 4089, Los Angeles County, California",ACSSF,ca,140,0,5577,,,,,6,37,,,408900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037408900,Census Tract 4089,,,,763,174,228,23%,30%
06037409000,"Census Tract 4090, Los Angeles County, California",ACSSF,ca,140,0,5578,,,,,6,37,,,409000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037409000,Census Tract 4090,,,,1125,262,235,23%,21%
06037409100,"Census Tract 4091, Los Angeles County, California",ACSSF,ca,140,0,5579,,,,,6,37,,,409100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037409100,Census Tract 4091,,,,427,123,142,29%,33%
06037430003,"Census Tract 4300.03, Los Angeles County, California",ACSSF,ca,140,0,5580,,,,,6,37,,,430003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430003,Census Tract 4300.03,,,,123,4,17,3%,14%
06037430004,"Census Tract 4300.04, Los Angeles County, California",ACSSF,ca,140,0,5581,,,,,6,37,,,430004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430004,Census Tract 4300.04,,,,301,62,85,21%,28%
06037430005,"Census Tract 4300.05, Los Angeles County, California",ACSSF,ca,140,0,5582,,,,,6,37,,,430005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430005,Census Tract 4300.05,,,,470,142,43,30%,9%
06037430101,"Census Tract 4301.01, Los Angeles County, California",ACSSF,ca,140,0,5583,,,,,6,37,,,430101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430101,Census Tract 4301.01,,,,1067,331,356,31%,33%
06037430102,"Census Tract 4301.02, Los Angeles County, California",ACSSF,ca,140,0,5584,,,,,6,37,,,430102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430102,Census Tract 4301.02,,,,592,207,187,35%,32%
06037430200,"Census Tract 4302, Los Angeles County, California",ACSSF,ca,140,0,5585,,,,,6,37,,,430200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430200,Census Tract 4302,,,,190,63,63,33%,33%
06037430301,"Census Tract 4303.01, Los Angeles County, California",ACSSF,ca,140,0,5586,,,,,6,37,,,430301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430301,Census Tract 4303.01,,,,373,67,39,18%,10%
06037430302,"Census Tract 4303.02, Los Angeles County, California",ACSSF,ca,140,0,5587,,,,,6,37,,,430302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430302,Census Tract 4303.02,,,,677,100,204,15%,30%
06037430400,"Census Tract 4304, Los Angeles County, California",ACSSF,ca,140,0,5588,,,,,6,37,,,430400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430400,Census Tract 4304,,,,226,38,46,17%,20%
06037430501,"Census Tract 4305.01, Los Angeles County, California",ACSSF,ca,140,0,5589,,,,,6,37,,,430501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430501,Census Tract 4305.01,,,,514,64,94,12%,18%
06037430502,"Census Tract 4305.02, Los Angeles County, California",ACSSF,ca,140,0,5590,,,,,6,37,,,430502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430502,Census Tract 4305.02,,,,1590,540,339,34%,21%
06037430600,"Census Tract 4306, Los Angeles County, California",ACSSF,ca,140,0,5591,,,,,6,37,,,430600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430600,Census Tract 4306,,,,154,45,5,29%,3%
06037430701,"Census Tract 4307.01, Los Angeles County, California",ACSSF,ca,140,0,5592,,,,,6,37,,,430701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430701,Census Tract 4307.01,,,,830,248,149,30%,18%
06037430721,"Census Tract 4307.21, Los Angeles County, California",ACSSF,ca,140,0,5593,,,,,6,37,,,430721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430721,Census Tract 4307.21,,,,533,202,94,38%,18%
06037430723,"Census Tract 4307.23, Los Angeles County, California",ACSSF,ca,140,0,5594,,,,,6,37,,,430723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430723,Census Tract 4307.23,,,,1143,448,247,39%,22%
06037430724,"Census Tract 4307.24, Los Angeles County, California",ACSSF,ca,140,0,5595,,,,,6,37,,,430724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430724,Census Tract 4307.24,,,,1472,392,235,27%,16%
06037430801,"Census Tract 4308.01, Los Angeles County, California",ACSSF,ca,140,0,5596,,,,,6,37,,,430801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430801,Census Tract 4308.01,,,,1178,344,241,29%,20%
06037430802,"Census Tract 4308.02, Los Angeles County, California",ACSSF,ca,140,0,5597,,,,,6,37,,,430802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430802,Census Tract 4308.02,,,,270,104,73,39%,27%
06037430803,"Census Tract 4308.03, Los Angeles County, California",ACSSF,ca,140,0,5598,,,,,6,37,,,430803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430803,Census Tract 4308.03,,,,467,148,116,32%,25%
06037430901,"Census Tract 4309.01, Los Angeles County, California",ACSSF,ca,140,0,5599,,,,,6,37,,,430901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430901,Census Tract 4309.01,,,,1056,295,272,28%,26%
06037430902,"Census Tract 4309.02, Los Angeles County, California",ACSSF,ca,140,0,5600,,,,,6,37,,,430902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037430902,Census Tract 4309.02,,,,1172,208,297,18%,25%
06037431002,"Census Tract 4310.02, Los Angeles County, California",ACSSF,ca,140,0,5601,,,,,6,37,,,431002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431002,Census Tract 4310.02,,,,475,140,135,29%,28%
06037431003,"Census Tract 4310.03, Los Angeles County, California",ACSSF,ca,140,0,5602,,,,,6,37,,,431003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431003,Census Tract 4310.03,,,,1039,164,347,16%,33%
06037431004,"Census Tract 4310.04, Los Angeles County, California",ACSSF,ca,140,0,5603,,,,,6,37,,,431004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431004,Census Tract 4310.04,,,,771,245,136,32%,18%
06037431100,"Census Tract 4311, Los Angeles County, California",ACSSF,ca,140,0,5604,,,,,6,37,,,431100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431100,Census Tract 4311,,,,1214,342,300,28%,25%
06037431200,"Census Tract 4312, Los Angeles County, California",ACSSF,ca,140,0,5605,,,,,6,37,,,431200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431200,Census Tract 4312,,,,507,104,90,21%,18%
06037431300,"Census Tract 4313, Los Angeles County, California",ACSSF,ca,140,0,5606,,,,,6,37,,,431300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431300,Census Tract 4313,,,,294,41,98,14%,33%
06037431400,"Census Tract 4314, Los Angeles County, California",ACSSF,ca,140,0,5607,,,,,6,37,,,431400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431400,Census Tract 4314,,,,382,70,132,18%,35%
06037431501,"Census Tract 4315.01, Los Angeles County, California",ACSSF,ca,140,0,5608,,,,,6,37,,,431501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431501,Census Tract 4315.01,,,,669,142,247,21%,37%
06037431502,"Census Tract 4315.02, Los Angeles County, California",ACSSF,ca,140,0,5609,,,,,6,37,,,431502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431502,Census Tract 4315.02,,,,497,79,143,16%,29%
06037431600,"Census Tract 4316, Los Angeles County, California",ACSSF,ca,140,0,5610,,,,,6,37,,,431600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431600,Census Tract 4316,,,,329,106,123,32%,37%
06037431701,"Census Tract 4317.01, Los Angeles County, California",ACSSF,ca,140,0,5611,,,,,6,37,,,431701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431701,Census Tract 4317.01,,,,651,259,113,40%,17%
06037431800,"Census Tract 4318, Los Angeles County, California",ACSSF,ca,140,0,5612,,,,,6,37,,,431800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431800,Census Tract 4318,,,,798,152,249,19%,31%
06037431900,"Census Tract 4319, Los Angeles County, California",ACSSF,ca,140,0,5613,,,,,6,37,,,431900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037431900,Census Tract 4319,,,,792,173,268,22%,34%
06037432001,"Census Tract 4320.01, Los Angeles County, California",ACSSF,ca,140,0,5614,,,,,6,37,,,432001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432001,Census Tract 4320.01,,,,185,55,82,30%,44%
06037432002,"Census Tract 4320.02, Los Angeles County, California",ACSSF,ca,140,0,5615,,,,,6,37,,,432002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432002,Census Tract 4320.02,,,,807,184,220,23%,27%
06037432101,"Census Tract 4321.01, Los Angeles County, California",ACSSF,ca,140,0,5616,,,,,6,37,,,432101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432101,Census Tract 4321.01,,,,379,72,61,19%,16%
06037432102,"Census Tract 4321.02, Los Angeles County, California",ACSSF,ca,140,0,5617,,,,,6,37,,,432102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432102,Census Tract 4321.02,,,,323,69,88,21%,27%
06037432201,"Census Tract 4322.01, Los Angeles County, California",ACSSF,ca,140,0,5618,,,,,6,37,,,432201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432201,Census Tract 4322.01,,,,546,192,146,35%,27%
06037432202,"Census Tract 4322.02, Los Angeles County, California",ACSSF,ca,140,0,5619,,,,,6,37,,,432202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432202,Census Tract 4322.02,,,,473,93,119,20%,25%
06037432300,"Census Tract 4323, Los Angeles County, California",ACSSF,ca,140,0,5620,,,,,6,37,,,432300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432300,Census Tract 4323,,,,486,32,224,7%,46%
06037432401,"Census Tract 4324.01, Los Angeles County, California",ACSSF,ca,140,0,5621,,,,,6,37,,,432401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432401,Census Tract 4324.01,,,,599,154,134,26%,22%
06037432402,"Census Tract 4324.02, Los Angeles County, California",ACSSF,ca,140,0,5622,,,,,6,37,,,432402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432402,Census Tract 4324.02,,,,1045,274,336,26%,32%
06037432501,"Census Tract 4325.01, Los Angeles County, California",ACSSF,ca,140,0,5623,,,,,6,37,,,432501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432501,Census Tract 4325.01,,,,659,242,89,37%,14%
06037432502,"Census Tract 4325.02, Los Angeles County, California",ACSSF,ca,140,0,5624,,,,,6,37,,,432502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432502,Census Tract 4325.02,,,,269,25,68,9%,25%
06037432601,"Census Tract 4326.01, Los Angeles County, California",ACSSF,ca,140,0,5625,,,,,6,37,,,432601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432601,Census Tract 4326.01,,,,983,274,301,28%,31%
06037432602,"Census Tract 4326.02, Los Angeles County, California",ACSSF,ca,140,0,5626,,,,,6,37,,,432602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432602,Census Tract 4326.02,,,,462,95,225,21%,49%
06037432700,"Census Tract 4327, Los Angeles County, California",ACSSF,ca,140,0,5627,,,,,6,37,,,432700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432700,Census Tract 4327,,,,753,179,208,24%,28%
06037432801,"Census Tract 4328.01, Los Angeles County, California",ACSSF,ca,140,0,5628,,,,,6,37,,,432801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432801,Census Tract 4328.01,,,,582,173,160,30%,27%
06037432802,"Census Tract 4328.02, Los Angeles County, California",ACSSF,ca,140,0,5629,,,,,6,37,,,432802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432802,Census Tract 4328.02,,,,1228,320,390,26%,32%
06037432901,"Census Tract 4329.01, Los Angeles County, California",ACSSF,ca,140,0,5630,,,,,6,37,,,432901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432901,Census Tract 4329.01,,,,600,131,159,22%,27%
06037432902,"Census Tract 4329.02, Los Angeles County, California",ACSSF,ca,140,0,5631,,,,,6,37,,,432902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037432902,Census Tract 4329.02,,,,223,48,35,22%,16%
06037433103,"Census Tract 4331.03, Los Angeles County, California",ACSSF,ca,140,0,5632,,,,,6,37,,,433103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037433103,Census Tract 4331.03,,,,881,229,336,26%,38%
