Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10001_001
"06037543804","Census Tract 5438.04, Los Angeles County, California","ACSSF","ca","140","00","0006034",,,,,"06","037",,,"543804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543804","Census Tract 5438.04",,,,796
"06037543903","Census Tract 5439.03, Los Angeles County, California","ACSSF","ca","140","00","0006035",,,,,"06","037",,,"543903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543903","Census Tract 5439.03",,,,1251
"06037543905","Census Tract 5439.05, Los Angeles County, California","ACSSF","ca","140","00","0006036",,,,,"06","037",,,"543905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543905","Census Tract 5439.05",,,,1097
"06037544001","Census Tract 5440.01, Los Angeles County, California","ACSSF","ca","140","00","0006037",,,,,"06","037",,,"544001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037544001","Census Tract 5440.01",,,,1303
"06037544002","Census Tract 5440.02, Los Angeles County, California","ACSSF","ca","140","00","0006038",,,,,"06","037",,,"544002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037544002","Census Tract 5440.02",,,,851
"06037550101","Census Tract 5501.01, Los Angeles County, California","ACSSF","ca","140","00","0006039",,,,,"06","037",,,"550101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550101","Census Tract 5501.01",,,,1051
"06037550201","Census Tract 5502.01, Los Angeles County, California","ACSSF","ca","140","00","0006040",,,,,"06","037",,,"550201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550201","Census Tract 5502.01",,,,783
"06037550202","Census Tract 5502.02, Los Angeles County, California","ACSSF","ca","140","00","0006041",,,,,"06","037",,,"550202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550202","Census Tract 5502.02",,,,1484
"06037550301","Census Tract 5503.01, Los Angeles County, California","ACSSF","ca","140","00","0006042",,,,,"06","037",,,"550301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550301","Census Tract 5503.01",,,,1086
"06037550501","Census Tract 5505.01, Los Angeles County, California","ACSSF","ca","140","00","0006043",,,,,"06","037",,,"550501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550501","Census Tract 5505.01",,,,1146
"06037550502","Census Tract 5505.02, Los Angeles County, California","ACSSF","ca","140","00","0006044",,,,,"06","037",,,"550502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550502","Census Tract 5505.02",,,,1317
"06037550601","Census Tract 5506.01, Los Angeles County, California","ACSSF","ca","140","00","0006045",,,,,"06","037",,,"550601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550601","Census Tract 5506.01",,,,1955
"06037550602","Census Tract 5506.02, Los Angeles County, California","ACSSF","ca","140","00","0006046",,,,,"06","037",,,"550602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550602","Census Tract 5506.02",,,,1184
"06037550700","Census Tract 5507, Los Angeles County, California","ACSSF","ca","140","00","0006047",,,,,"06","037",,,"550700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550700","Census Tract 5507",,,,2078
"06037550801","Census Tract 5508.01, Los Angeles County, California","ACSSF","ca","140","00","0006048",,,,,"06","037",,,"550801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550801","Census Tract 5508.01",,,,1636
"06037550802","Census Tract 5508.02, Los Angeles County, California","ACSSF","ca","140","00","0006049",,,,,"06","037",,,"550802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550802","Census Tract 5508.02",,,,667
"06037550901","Census Tract 5509.01, Los Angeles County, California","ACSSF","ca","140","00","0006050",,,,,"06","037",,,"550901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550901","Census Tract 5509.01",,,,1425
"06037550902","Census Tract 5509.02, Los Angeles County, California","ACSSF","ca","140","00","0006051",,,,,"06","037",,,"550902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550902","Census Tract 5509.02",,,,1904
"06037551001","Census Tract 5510.01, Los Angeles County, California","ACSSF","ca","140","00","0006052",,,,,"06","037",,,"551001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551001","Census Tract 5510.01",,,,1045
"06037551002","Census Tract 5510.02, Los Angeles County, California","ACSSF","ca","140","00","0006053",,,,,"06","037",,,"551002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551002","Census Tract 5510.02",,,,1461
"06037551101","Census Tract 5511.01, Los Angeles County, California","ACSSF","ca","140","00","0006054",,,,,"06","037",,,"551101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551101","Census Tract 5511.01",,,,1311
"06037551102","Census Tract 5511.02, Los Angeles County, California","ACSSF","ca","140","00","0006055",,,,,"06","037",,,"551102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551102","Census Tract 5511.02",,,,1864
"06037551201","Census Tract 5512.01, Los Angeles County, California","ACSSF","ca","140","00","0006056",,,,,"06","037",,,"551201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551201","Census Tract 5512.01",,,,1235
"06037551203","Census Tract 5512.03, Los Angeles County, California","ACSSF","ca","140","00","0006057",,,,,"06","037",,,"551203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551203","Census Tract 5512.03",,,,1154
"06037551204","Census Tract 5512.04, Los Angeles County, California","ACSSF","ca","140","00","0006058",,,,,"06","037",,,"551204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551204","Census Tract 5512.04",,,,1165
"06037551300","Census Tract 5513, Los Angeles County, California","ACSSF","ca","140","00","0006059",,,,,"06","037",,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551300","Census Tract 5513",,,,1965
"06037551401","Census Tract 5514.01, Los Angeles County, California","ACSSF","ca","140","00","0006060",,,,,"06","037",,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551401","Census Tract 5514.01",,,,1327
"06037551402","Census Tract 5514.02, Los Angeles County, California","ACSSF","ca","140","00","0006061",,,,,"06","037",,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551402","Census Tract 5514.02",,,,1455
"06037551501","Census Tract 5515.01, Los Angeles County, California","ACSSF","ca","140","00","0006062",,,,,"06","037",,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551501","Census Tract 5515.01",,,,1495
"06037551502","Census Tract 5515.02, Los Angeles County, California","ACSSF","ca","140","00","0006063",,,,,"06","037",,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551502","Census Tract 5515.02",,,,1413
"06037551700","Census Tract 5517, Los Angeles County, California","ACSSF","ca","140","00","0006064",,,,,"06","037",,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551700","Census Tract 5517",,,,1712
"06037551801","Census Tract 5518.01, Los Angeles County, California","ACSSF","ca","140","00","0006065",,,,,"06","037",,,"551801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551801","Census Tract 5518.01",,,,943
"06037551802","Census Tract 5518.02, Los Angeles County, California","ACSSF","ca","140","00","0006066",,,,,"06","037",,,"551802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551802","Census Tract 5518.02",,,,1427
"06037551900","Census Tract 5519, Los Angeles County, California","ACSSF","ca","140","00","0006067",,,,,"06","037",,,"551900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551900","Census Tract 5519",,,,1363
"06037552001","Census Tract 5520.01, Los Angeles County, California","ACSSF","ca","140","00","0006068",,,,,"06","037",,,"552001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552001","Census Tract 5520.01",,,,1035
"06037552002","Census Tract 5520.02, Los Angeles County, California","ACSSF","ca","140","00","0006069",,,,,"06","037",,,"552002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552002","Census Tract 5520.02",,,,974
"06037552100","Census Tract 5521, Los Angeles County, California","ACSSF","ca","140","00","0006070",,,,,"06","037",,,"552100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552100","Census Tract 5521",,,,1825
"06037552200","Census Tract 5522, Los Angeles County, California","ACSSF","ca","140","00","0006071",,,,,"06","037",,,"552200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552200","Census Tract 5522",,,,1642
"06037552301","Census Tract 5523.01, Los Angeles County, California","ACSSF","ca","140","00","0006072",,,,,"06","037",,,"552301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552301","Census Tract 5523.01",,,,1177
"06037552302","Census Tract 5523.02, Los Angeles County, California","ACSSF","ca","140","00","0006073",,,,,"06","037",,,"552302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552302","Census Tract 5523.02",,,,1347
"06037552400","Census Tract 5524, Los Angeles County, California","ACSSF","ca","140","00","0006074",,,,,"06","037",,,"552400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552400","Census Tract 5524",,,,577
"06037552601","Census Tract 5526.01, Los Angeles County, California","ACSSF","ca","140","00","0006075",,,,,"06","037",,,"552601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552601","Census Tract 5526.01",,,,1206
"06037552602","Census Tract 5526.02, Los Angeles County, California","ACSSF","ca","140","00","0006076",,,,,"06","037",,,"552602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552602","Census Tract 5526.02",,,,1006
"06037552700","Census Tract 5527, Los Angeles County, California","ACSSF","ca","140","00","0006077",,,,,"06","037",,,"552700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552700","Census Tract 5527",,,,1685
"06037552800","Census Tract 5528, Los Angeles County, California","ACSSF","ca","140","00","0006078",,,,,"06","037",,,"552800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552800","Census Tract 5528",,,,1689
"06037552900","Census Tract 5529, Los Angeles County, California","ACSSF","ca","140","00","0006079",,,,,"06","037",,,"552900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552900","Census Tract 5529",,,,1916
"06037553000","Census Tract 5530, Los Angeles County, California","ACSSF","ca","140","00","0006080",,,,,"06","037",,,"553000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553000","Census Tract 5530",,,,1191
"06037553100","Census Tract 5531, Los Angeles County, California","ACSSF","ca","140","00","0006081",,,,,"06","037",,,"553100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553100","Census Tract 5531",,,,2037
"06037553201","Census Tract 5532.01, Los Angeles County, California","ACSSF","ca","140","00","0006082",,,,,"06","037",,,"553201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553201","Census Tract 5532.01",,,,1017
"06037553202","Census Tract 5532.02, Los Angeles County, California","ACSSF","ca","140","00","0006083",,,,,"06","037",,,"553202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553202","Census Tract 5532.02",,,,988
"06037553300","Census Tract 5533, Los Angeles County, California","ACSSF","ca","140","00","0006084",,,,,"06","037",,,"553300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553300","Census Tract 5533",,,,993
"06037553400","Census Tract 5534, Los Angeles County, California","ACSSF","ca","140","00","0006085",,,,,"06","037",,,"553400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553400","Census Tract 5534",,,,1063
"06037553502","Census Tract 5535.02, Los Angeles County, California","ACSSF","ca","140","00","0006086",,,,,"06","037",,,"553502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553502","Census Tract 5535.02",,,,1216
"06037553503","Census Tract 5535.03, Los Angeles County, California","ACSSF","ca","140","00","0006087",,,,,"06","037",,,"553503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553503","Census Tract 5535.03",,,,865
"06037553504","Census Tract 5535.04, Los Angeles County, California","ACSSF","ca","140","00","0006088",,,,,"06","037",,,"553504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553504","Census Tract 5535.04",,,,1312
"06037553601","Census Tract 5536.01, Los Angeles County, California","ACSSF","ca","140","00","0006089",,,,,"06","037",,,"553601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553601","Census Tract 5536.01",,,,1325
"06037553602","Census Tract 5536.02, Los Angeles County, California","ACSSF","ca","140","00","0006090",,,,,"06","037",,,"553602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553602","Census Tract 5536.02",,,,1420
"06037553701","Census Tract 5537.01, Los Angeles County, California","ACSSF","ca","140","00","0006091",,,,,"06","037",,,"553701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553701","Census Tract 5537.01",,,,933
"06037553702","Census Tract 5537.02, Los Angeles County, California","ACSSF","ca","140","00","0006092",,,,,"06","037",,,"553702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553702","Census Tract 5537.02",,,,1266
"06037553801","Census Tract 5538.01, Los Angeles County, California","ACSSF","ca","140","00","0006093",,,,,"06","037",,,"553801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553801","Census Tract 5538.01",,,,1039
"06037553802","Census Tract 5538.02, Los Angeles County, California","ACSSF","ca","140","00","0006094",,,,,"06","037",,,"553802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553802","Census Tract 5538.02",,,,2073
"06037553901","Census Tract 5539.01, Los Angeles County, California","ACSSF","ca","140","00","0006095",,,,,"06","037",,,"553901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553901","Census Tract 5539.01",,,,1675
"06037553902","Census Tract 5539.02, Los Angeles County, California","ACSSF","ca","140","00","0006096",,,,,"06","037",,,"553902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553902","Census Tract 5539.02",,,,1640
"06037554001","Census Tract 5540.01, Los Angeles County, California","ACSSF","ca","140","00","0006097",,,,,"06","037",,,"554001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554001","Census Tract 5540.01",,,,1298
"06037554002","Census Tract 5540.02, Los Angeles County, California","ACSSF","ca","140","00","0006098",,,,,"06","037",,,"554002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554002","Census Tract 5540.02",,,,1760
"06037554101","Census Tract 5541.01, Los Angeles County, California","ACSSF","ca","140","00","0006099",,,,,"06","037",,,"554101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554101","Census Tract 5541.01",,,,1051
"06037554105","Census Tract 5541.05, Los Angeles County, California","ACSSF","ca","140","00","0006100",,,,,"06","037",,,"554105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554105","Census Tract 5541.05",,,,1609
"06037554106","Census Tract 5541.06, Los Angeles County, California","ACSSF","ca","140","00","0006101",,,,,"06","037",,,"554106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554106","Census Tract 5541.06",,,,1337
"06037554201","Census Tract 5542.01, Los Angeles County, California","ACSSF","ca","140","00","0006102",,,,,"06","037",,,"554201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554201","Census Tract 5542.01",,,,1120
"06037554203","Census Tract 5542.03, Los Angeles County, California","ACSSF","ca","140","00","0006103",,,,,"06","037",,,"554203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554203","Census Tract 5542.03",,,,1310
"06037554204","Census Tract 5542.04, Los Angeles County, California","ACSSF","ca","140","00","0006104",,,,,"06","037",,,"554204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554204","Census Tract 5542.04",,,,1852
"06037554301","Census Tract 5543.01, Los Angeles County, California","ACSSF","ca","140","00","0006105",,,,,"06","037",,,"554301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554301","Census Tract 5543.01",,,,1113
"06037554302","Census Tract 5543.02, Los Angeles County, California","ACSSF","ca","140","00","0006106",,,,,"06","037",,,"554302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554302","Census Tract 5543.02",,,,1205
"06037554403","Census Tract 5544.03, Los Angeles County, California","ACSSF","ca","140","00","0006107",,,,,"06","037",,,"554403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554403","Census Tract 5544.03",,,,1976
"06037554404","Census Tract 5544.04, Los Angeles County, California","ACSSF","ca","140","00","0006108",,,,,"06","037",,,"554404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554404","Census Tract 5544.04",,,,1368
"06037554405","Census Tract 5544.05, Los Angeles County, California","ACSSF","ca","140","00","0006109",,,,,"06","037",,,"554405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554405","Census Tract 5544.05",,,,1478
"06037554406","Census Tract 5544.06, Los Angeles County, California","ACSSF","ca","140","00","0006110",,,,,"06","037",,,"554406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554406","Census Tract 5544.06",,,,1582
"06037554511","Census Tract 5545.11, Los Angeles County, California","ACSSF","ca","140","00","0006111",,,,,"06","037",,,"554511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554511","Census Tract 5545.11",,,,1154
"06037554512","Census Tract 5545.12, Los Angeles County, California","ACSSF","ca","140","00","0006112",,,,,"06","037",,,"554512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554512","Census Tract 5545.12",,,,2286
"06037554513","Census Tract 5545.13, Los Angeles County, California","ACSSF","ca","140","00","0006113",,,,,"06","037",,,"554513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554513","Census Tract 5545.13",,,,822
"06037554514","Census Tract 5545.14, Los Angeles County, California","ACSSF","ca","140","00","0006114",,,,,"06","037",,,"554514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554514","Census Tract 5545.14",,,,1587
"06037554515","Census Tract 5545.15, Los Angeles County, California","ACSSF","ca","140","00","0006115",,,,,"06","037",,,"554515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554515","Census Tract 5545.15",,,,1181
"06037554516","Census Tract 5545.16, Los Angeles County, California","ACSSF","ca","140","00","0006116",,,,,"06","037",,,"554516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554516","Census Tract 5545.16",,,,1255
"06037554517","Census Tract 5545.17, Los Angeles County, California","ACSSF","ca","140","00","0006117",,,,,"06","037",,,"554517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554517","Census Tract 5545.17",,,,1428
"06037554518","Census Tract 5545.18, Los Angeles County, California","ACSSF","ca","140","00","0006118",,,,,"06","037",,,"554518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554518","Census Tract 5545.18",,,,1601
"06037554519","Census Tract 5545.19, Los Angeles County, California","ACSSF","ca","140","00","0006119",,,,,"06","037",,,"554519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554519","Census Tract 5545.19",,,,1240
"06037554521","Census Tract 5545.21, Los Angeles County, California","ACSSF","ca","140","00","0006120",,,,,"06","037",,,"554521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554521","Census Tract 5545.21",,,,1975
"06037554522","Census Tract 5545.22, Los Angeles County, California","ACSSF","ca","140","00","0006121",,,,,"06","037",,,"554522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554522","Census Tract 5545.22",,,,1513
"06037554600","Census Tract 5546, Los Angeles County, California","ACSSF","ca","140","00","0006122",,,,,"06","037",,,"554600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554600","Census Tract 5546",,,,1273
"06037554700","Census Tract 5547, Los Angeles County, California","ACSSF","ca","140","00","0006123",,,,,"06","037",,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554700","Census Tract 5547",,,,975
"06037554801","Census Tract 5548.01, Los Angeles County, California","ACSSF","ca","140","00","0006124",,,,,"06","037",,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554801","Census Tract 5548.01",,,,778
"06037554802","Census Tract 5548.02, Los Angeles County, California","ACSSF","ca","140","00","0006125",,,,,"06","037",,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554802","Census Tract 5548.02",,,,1807
"06037554900","Census Tract 5549, Los Angeles County, California","ACSSF","ca","140","00","0006126",,,,,"06","037",,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554900","Census Tract 5549",,,,2032
"06037555001","Census Tract 5550.01, Los Angeles County, California","ACSSF","ca","140","00","0006127",,,,,"06","037",,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555001","Census Tract 5550.01",,,,1626
"06037555002","Census Tract 5550.02, Los Angeles County, California","ACSSF","ca","140","00","0006128",,,,,"06","037",,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555002","Census Tract 5550.02",,,,1258
"06037555105","Census Tract 5551.05, Los Angeles County, California","ACSSF","ca","140","00","0006129",,,,,"06","037",,,"555105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555105","Census Tract 5551.05",,,,1929
"06037555106","Census Tract 5551.06, Los Angeles County, California","ACSSF","ca","140","00","0006130",,,,,"06","037",,,"555106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555106","Census Tract 5551.06",,,,978
"06037555107","Census Tract 5551.07, Los Angeles County, California","ACSSF","ca","140","00","0006131",,,,,"06","037",,,"555107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555107","Census Tract 5551.07",,,,1965
"06037555202","Census Tract 5552.02, Los Angeles County, California","ACSSF","ca","140","00","0006132",,,,,"06","037",,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555202","Census Tract 5552.02",,,,1110
"06037555211","Census Tract 5552.11, Los Angeles County, California","ACSSF","ca","140","00","0006133",,,,,"06","037",,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555211","Census Tract 5552.11",,,,1426
"06037555212","Census Tract 5552.12, Los Angeles County, California","ACSSF","ca","140","00","0006134",,,,,"06","037",,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555212","Census Tract 5552.12",,,,1475
"06037555300","Census Tract 5553, Los Angeles County, California","ACSSF","ca","140","00","0006135",,,,,"06","037",,,"555300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555300","Census Tract 5553",,,,1009
"06037570001","Census Tract 5700.01, Los Angeles County, California","ACSSF","ca","140","00","0006136",,,,,"06","037",,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570001","Census Tract 5700.01",,,,1632
"06037570002","Census Tract 5700.02, Los Angeles County, California","ACSSF","ca","140","00","0006137",,,,,"06","037",,,"570002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570002","Census Tract 5700.02",,,,839
"06037570003","Census Tract 5700.03, Los Angeles County, California","ACSSF","ca","140","00","0006138",,,,,"06","037",,,"570003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570003","Census Tract 5700.03",,,,1344
"06037570100","Census Tract 5701, Los Angeles County, California","ACSSF","ca","140","00","0006139",,,,,"06","037",,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570100","Census Tract 5701",,,,767
"06037570202","Census Tract 5702.02, Los Angeles County, California","ACSSF","ca","140","00","0006140",,,,,"06","037",,,"570202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570202","Census Tract 5702.02",,,,1792
"06037570203","Census Tract 5702.03, Los Angeles County, California","ACSSF","ca","140","00","0006141",,,,,"06","037",,,"570203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570203","Census Tract 5702.03",,,,1317
"06037570204","Census Tract 5702.04, Los Angeles County, California","ACSSF","ca","140","00","0006142",,,,,"06","037",,,"570204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570204","Census Tract 5702.04",,,,1358
"06037570303","Census Tract 5703.03, Los Angeles County, California","ACSSF","ca","140","00","0006143",,,,,"06","037",,,"570303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570303","Census Tract 5703.03",,,,1306
"06037570304","Census Tract 5703.04, Los Angeles County, California","ACSSF","ca","140","00","0006144",,,,,"06","037",,,"570304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570304","Census Tract 5703.04",,,,1537
"06037570305","Census Tract 5703.05, Los Angeles County, California","ACSSF","ca","140","00","0006145",,,,,"06","037",,,"570305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570305","Census Tract 5703.05",,,,1429
"06037570306","Census Tract 5703.06, Los Angeles County, California","ACSSF","ca","140","00","0006146",,,,,"06","037",,,"570306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570306","Census Tract 5703.06",,,,916
"06037570402","Census Tract 5704.02, Los Angeles County, California","ACSSF","ca","140","00","0006147",,,,,"06","037",,,"570402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570402","Census Tract 5704.02",,,,1045
